PYMERCATOR STABILITY RANKING
----------------------------------------------------------------------------------------------------------------------
RK TICKER SECTOR     SURV READY WATCH BLOCK    AVG FACTOR SCORE CODES                             
61 VIVT3  communication    3     0     3     1  27.23   0.80     6 CTX_LOW,HEADLINE,REGIME_DENY      
62 VIVA3  consumer_discretionary    3     0     3     1  26.29   0.80     6 CTX_LOW,HEADLINE,REGIME_DENY      
63 COGN3  consumer_discretionary    3     0     3     1  26.25   0.80     6 CTX_LOW,HEADLINE,REGIME_DENY      
64 RECV3  energy        3     0     3     1  25.75   0.80     6 CTX_LOW,HEADLINE,REGIME_DENY      
65 CPFE3  utilities     3     0     3     1  25.38   0.80     6 CTX_LOW,HEADLINE,REGIME_DENY      
66 CSAN3  energy        3     0     3     1  22.80   0.80     6 CTX_LOW,HEADLINE,REGIME_DENY      
67 MGLU3  consumer_discretionary    3     0     3     1  22.80   0.80     6 CTX_LOW,HEADLINE,REGIME_DENY      
68 MRVE3  real_estate    3     0     3     1  22.75   0.80     6 CTX_LOW,HEADLINE,REGIME_DENY      
69 VAMO3  industrials    3     0     3     1  21.19   0.80     6 CTX_LOW,HEADLINE,REGIME_DENY      
70 USIM5  materials     0     0     0     4  58.80   0.80     0 HEADLINE,REGIME_DENY,VOL_HIGH     
71 ABEV3  consumer_staples    0     0     0     4  50.73   0.80     0 HEADLINE,REGIME_DENY,VOL_HIGH     
72 BRKM5  materials     0     0     0     4  49.08   0.80     0 ATR_HIGH,HEADLINE,REGIME_DENY,V...
73 HAPV3  health_care    0     0     0     4  46.85   0.80     0 HEADLINE,REGIME_DENY,VOL_HIGH     
74 SMFT3  consumer_discretionary    0     0     0     4  45.85   0.80     0 HEADLINE,REGIME_DENY,VOL_HIGH     
75 CEAB3  consumer_discretionary    0     0     0     4  40.11   0.80     0 HEADLINE,REGIME_DENY,VOL_HIGH     
76 BEEF3  consumer_staples    0     0     0     4  36.55   0.80     0 HEADLINE,REGIME_DENY,VOL_HIGH     
77 CMIN3  materials     0     0     0     4  35.35   0.80     0 HEADLINE,REGIME_DENY,VOL_HIGH     
78 RENT3  consumer_discretionary    0     0     0     4  33.89   0.80     0 HEADLINE,REGIME_DENY,VOL_HIGH     
